Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.69145989418	0	17.20339	5.229576	33.0	9.0	17.203389830508474	5.229575803573394	1015	1015
1.13367891312	1	13.373333	4.3902116	31.0	8.0	13.373333333333333	4.390211333814758	1003	2018
1.47274589539	2	14.295774	4.9968853	38.0	8.0	14.295774647887324	4.9968845679919545	1015	3033
1.82876300812	3	23.97619	13.970186	69.0	9.0	23.976190476190474	13.970186103744025	1007	4040
2.13273596764	4	25.717949	10.509943	51.0	10.0	25.71794871794872	10.509943321100964	1003	5043
2.45667004585	5	41.04	30.214539	163.0	14.0	41.04	30.214539546383957	1026	6069
2.76647400856	6	40.8	17.658993	104.0	12.0	40.8	17.658992043715294	1020	7089
3.09014296532	7	69.46667	34.370274	184.0	41.0	69.46666666666667	34.37027139193922	1042	8131
3.41136193275	8	68.6	30.771849	160.0	34.0	68.6	30.771848606586293	1029	9160
3.74321198463	9	80.0	27.5318	142.0	39.0	80.0	27.53179979587241	1040	10200
4.06878399849	10	74.5	26.08708	134.0	40.0	74.5	26.087079451056116	1043	11243
4.40116786957	11	93.181816	39.267887	154.0	32.0	93.18181818181819	39.26788690709955	1025	12268
4.73685097694	12	151.0	18.134418	181.0	128.0	151.0	18.134418735022713	1057	13325
5.06219792366	13	172.16667	35.988037	200.0	119.0	172.16666666666666	35.98803813614864	1033	14358
5.38797187805	14	145.14285	39.010727	200.0	84.0	145.14285714285714	39.01072589293715	1016	15374
5.78549695015	15	174.66667	36.822395	200.0	96.0	174.66666666666666	36.8223965663411	1048	16422
6.1723678112	16	179.33333	30.175415	200.0	115.0	179.33333333333334	30.17541309668445	1076	17498
6.52776789665	17	189.66667	17.288404	200.0	153.0	189.66666666666666	17.28840330651992	1138	18636
6.91561889648	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	19836
7.28826284409	19	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	21030
7.66605901718	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22230
8.0705499649	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23430
8.48913598061	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24630
8.8725399971	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25830
9.26441192627	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27030
9.65747785568	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28230
10.0528650284	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	29430
10.4432969093	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	30630
10.8341598511	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	31830
11.2265839577	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33030
11.6253819466	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34230
12.0224938393	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35430
12.4194428921	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	36630
12.8190488815	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	37830
13.2225430012	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	39030
13.6476769447	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40230
14.059044838	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41430
14.4671359062	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42630
14.8873758316	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43830
15.3089659214	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45030
15.7437798977	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46230
16.1545798779	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47430
16.5833280087	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	48630
17.0177090168	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49830
17.439234972	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	51030
17.8996179104	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	52230
18.3649878502	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	53430
18.803634882	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54630
19.2394759655	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55830
19.7213168144	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	57030
20.221506834	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	58230
20.6734428406	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	59430
21.1127128601	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	60630
21.5506749153	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	61830
21.9907188416	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	63030
22.4249629974	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	64230
22.8881409168	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	65430
23.3441278934	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	66630
23.7867949009	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67830
24.2585809231	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	69030
24.714443922	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	70230
25.1704118252	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71430
25.6327869892	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	72630
26.0933759212	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	73830
26.5536129475	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	75030
27.0059459209	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	76230
27.4582760334	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	77430
27.9187920094	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	78630
28.3779549599	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	79830
28.834168911	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	81030
29.2916958332	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	82230
