Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
24.997410059	64	9.296296	0.78480077	11.0	8.0	9.296296296296296	0.7848007444598923	1004	65338
25.3223350048	65	9.35514	0.75197357	11.0	8.0	9.355140186915888	0.7519735585006145	1001	66339
25.6330161095	66	9.211009	0.7906958	11.0	8.0	9.211009174311927	0.7906958321620274	1004	67343
25.9382810593	67	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699504	1002	68345
26.3160769939	68	9.439252	0.6995	11.0	8.0	9.439252336448599	0.6995000897631488	1010	69355
26.6255459785	69	9.383178	0.781143	11.0	8.0	9.383177570093459	0.781142941830537	1004	70359
27.9187641144	70	9.296296	0.78480077	11.0	8.0	9.296296296296296	0.7848007444598922	1004	71363
28.2550289631	71	9.277778	0.71793604	11.0	8.0	9.277777777777779	0.717935999073338	1002	72365
28.5820200443	72	9.324074	0.6915991	11.0	8.0	9.324074074074074	0.6915991092000949	1007	73372
28.8999090195	73	9.333333	0.7817359	11.0	8.0	9.333333333333334	0.7817359599705717	1008	74380
29.2199869156	74	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	75385
29.5379159451	75	9.420561	0.7976294	11.0	8.0	9.42056074766355	0.7976294689103502	1008	76393
29.852782011	76	9.333333	0.793492	11.0	8.0	9.333333333333334	0.7934920476158722	1008	77401
30.1855568886	77	9.247706	0.83672535	11.0	8.0	9.247706422018348	0.8367254139794758	1008	78409
30.5073211193	78	9.439252	0.77553195	11.0	8.0	9.439252336448599	0.7755320162887754	1010	79419
30.826859951	79	9.429907	0.71187717	11.0	8.0	9.429906542056075	0.7118772015903568	1009	80428
32.2301359177	80	9.411215	0.7356512	11.0	8.0	9.411214953271028	0.735651164641287	1007	81435
32.5788240433	81	9.351851	0.7735777	11.0	8.0	9.351851851851851	0.7735777249705712	1010	82445
32.9153389931	82	9.324074	0.70486015	11.0	8.0	9.324074074074074	0.7048601608580835	1007	83452
33.2505578995	83	9.392524	0.66637546	11.0	8.0	9.392523364485982	0.6663754568215285	1005	84457
33.596134901	84	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	85462
33.9451799393	85	9.324074	0.77970433	11.0	8.0	9.324074074074074	0.7797044039095805	1007	86469
34.2853889465	86	9.287037	0.7940861	11.0	8.0	9.287037037037036	0.7940860799258237	1003	87472
34.6301229	87	9.35514	0.7266919	11.0	8.0	9.355140186915888	0.7266918570577103	1001	88473
34.9684839249	88	9.383178	0.70571584	11.0	8.0	9.383177570093459	0.7057157805103874	1004	89477
35.3059649467	89	9.35514	0.78837746	11.0	8.0	9.355140186915888	0.7883774470640428	1001	90478
36.6700699329	90	9.314815	0.7155436	11.0	8.0	9.314814814814815	0.7155436698652465	1006	91484
37.0191659927	91	9.296296	0.6839328	11.0	8.0	9.296296296296296	0.6839327893562737	1004	92488
37.3715510368	92	9.373832	0.79158384	11.0	8.0	9.373831775700934	0.7915838197330729	1003	93491
37.7185790539	93	9.401869	0.7216261	11.0	8.0	9.401869158878505	0.7216260595325592	1006	94497
38.0675170422	94	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	95503
38.4159579277	95	9.277778	0.80315745	11.0	8.0	9.277777777777779	0.8031573497111646	1002	96505
38.7797620296	96	9.420561	0.7239221	11.0	8.0	9.42056074766355	0.723922120786433	1008	97513
39.1535871029	97	9.324074	0.63579494	10.0	8.0	9.324074074074074	0.6357949777815886	1007	98520
39.5118699074	98	9.333333	0.7576768	11.0	8.0	9.333333333333334	0.7576767609436587	1008	99528
40.404061079	99	9.4811325	0.7167949	11.0	8.0	9.481132075471699	0.7167949112683633	1005	100533
