Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4313340187072754	0	17.20339	5.229576	33.0	9.0	17.203389830508474	5.229575803573394	1015	1015
2.37677001953125	1	28.742857	13.130864	59.0	9.0	28.742857142857144	13.13086409330074	1006	2021
3.0504260063171387	2	40.64	19.023943	82.0	15.0	40.64	19.023942808997298	1016	3037
3.728256940841675	3	58.333332	29.42788	116.0	26.0	58.333333333333336	29.427877939124322	1050	4087
4.389970064163208	4	59.64706	20.184273	112.0	20.0	59.64705882352941	20.184272201163395	1014	5101
5.063016891479492	5	77.92308	27.841478	132.0	34.0	77.92307692307692	27.841478570544396	1013	6114
5.743114948272705	6	104.9	41.1739	200.0	65.0	104.9	41.17389949956161	1049	7163
6.47011399269104	7	125.111115	41.474075	192.0	52.0	125.11111111111111	41.47407341258028	1126	8289
7.168749094009399	8	135.0	16.763054	151.0	104.0	135.0	16.76305461424021	1080	9369
7.848924160003662	9	170.66667	33.64356	200.0	109.0	170.66666666666666	33.643556424505555	1024	10393
8.603345155715942	10	198.83333	2.6087458	200.0	193.0	198.83333333333334	2.6087459737497545	1193	11586
9.371624946594238	11	200.0	0.0	200.0	200.0	200.0	0.0	1200	12786
10.146114110946655	12	200.0	0.0	200.0	200.0	200.0	0.0	1200	13986
10.87238097190857	13	187.33333	28.323526	200.0	124.0	187.33333333333334	28.323527714997336	1124	15110
11.585238933563232	14	183.83333	29.577112	200.0	119.0	183.83333333333334	29.577112021892123	1103	16213
12.278702020645142	15	178.66667	22.201101	200.0	142.0	178.66666666666666	22.201101073795616	1072	17285
13.007303237915039	16	185.83333	21.574806	200.0	140.0	185.83333333333334	21.574805264989585	1115	18400
13.67818307876587	17	170.16667	22.66728	200.0	141.0	170.16666666666666	22.667279403482798	1021	19421
14.438516855239868	18	196.5	7.826238	200.0	179.0	196.5	7.826237921249264	1179	20600
15.204621076583862	19	197.5	4.387482	200.0	188.0	197.5	4.387482193696061	1185	21785
15.979306936264038	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22985
16.752103805541992	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24185
17.522740840911865	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25385
18.29025101661682	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26585
19.12929105758667	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27785
19.91422700881958	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28985
20.6853129863739	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	30185
21.455914974212646	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	31385
22.226607084274292	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32585
23.026729822158813	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33785
23.80368995666504	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34985
24.546674013137817	31	192.66667	16.397831	200.0	156.0	192.66666666666666	16.397831834998456	1156	36141
25.318849086761475	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	37341
26.0921950340271	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	38541
26.86628818511963	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	39741
27.579259157180786	35	180.33333	16.937794	200.0	156.0	180.33333333333334	16.937794687883333	1082	40823
28.353333950042725	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	42023
29.116295099258423	37	195.16667	5.983774	200.0	185.0	195.16666666666666	5.983774357005413	1171	43194
29.85106086730957	38	188.5	23.135471	200.0	137.0	188.5	23.13547060251855	1131	44325
30.609758853912354	39	197.16667	6.335526	200.0	183.0	197.16666666666666	6.335525936249404	1183	45508
31.325485944747925	40	181.66667	21.281187	200.0	142.0	181.66666666666666	21.28118626601649	1090	46598
32.06565022468567	41	188.5	16.987741	200.0	157.0	188.5	16.98774067771619	1131	47729
32.75665616989136	42	176.66667	32.11265	200.0	113.0	176.66666666666666	32.11264894433691	1060	48789
33.5332510471344	43	199.33333	1.490712	200.0	196.0	199.33333333333334	1.49071198499986	1196	49985
34.3287148475647	44	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	51179
35.019325971603394	45	178.5	23.164268	200.0	146.0	178.5	23.164268461001168	1071	52250
35.69791793823242	46	171.83333	29.128546	200.0	129.0	171.83333333333334	29.128546517501043	1031	53281
36.46879506111145	47	198.33333	3.72678	200.0	190.0	198.33333333333334	3.726779962499649	1190	54471
37.20549201965332	48	190.66667	20.86997	200.0	144.0	190.66666666666666	20.86996778999804	1144	55615
37.93083691596985	49	183.0	38.013157	200.0	98.0	183.0	38.01315561749642	1098	56713
38.670578956604004	50	186.5	19.267849	200.0	155.0	186.5	19.267848867997692	1119	57832
39.434043169021606	51	196.33333	8.198916	200.0	178.0	196.33333333333334	8.19891591749923	1178	59010
40.208128929138184	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	60210
40.986276149749756	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	61410
41.760756969451904	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	62610
42.532150983810425	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	63810
43.30966806411743	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	65010
44.08542799949646	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	66210
44.86121201515198	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67410
45.63581204414368	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	68610
46.420796155929565	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	69810
47.1840717792511	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71010
47.96904492378235	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	72210
48.729928970336914	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	73410
49.512752056121826	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	74610
50.30595302581787	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	75810
51.08207416534424	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	77010
51.859336853027344	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	78210
52.63876390457153	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	79410
53.45123505592346	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	80610
54.2310471534729	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	81810
55.0088050365448	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	83010
55.79013705253601	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	84210
56.569437980651855	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	85410
57.35380506515503	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	86610
58.14095711708069	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	87810
58.922826051712036	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	89010
59.71975898742676	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	90210
60.50057911872864	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	91410
61.2792329788208	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	92610
62.07547688484192	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	93810
62.862513065338135	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	95010
63.644572019577026	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	96210
64.42506313323975	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	97410
65.20120596885681	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	98610
65.97996306419373	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	99810
66.76007294654846	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	101010
67.53933691978455	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	102210
68.31219410896301	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	103410
69.08837389945984	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	104610
69.86223196983337	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	105810
70.64628505706787	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	107010
71.39960598945618	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	108210
72.18117594718933	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	109410
72.96533799171448	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	110610
73.91157293319702	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	111810
74.6950581073761	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	113010
75.48506116867065	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	114210
76.25755786895752	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	115410
77.0559401512146	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	116610
